14323048,14322966,2013-01-14,17:01:40,1
14323130,14322966,2013-01-14,17:06:14,3
14323584,14322966,2013-01-14,17:35:10,0
14379330,14379092,2013-01-17,12:39:17,1
14379361,14379092,2013-01-17,12:41:00,0
14379400,14379092,2013-01-17,12:42:52,1
14379641,14379092,2013-01-17,12:56:19,1
14379642,14379092,2013-01-17,12:56:20,0
14380086,14379092,2013-01-17,13:22:43,0
14380237,14379092,2013-01-17,13:31:58,0
14386885,14379092,2013-01-17,19:45:31,1
14660467,14656467,2013-02-02,09:28:15,0
14745073,14743239,2013-02-07,06:34:33,1
14937682,14937402,2013-02-18,13:39:19,1
15277595,15277539,2013-03-07,17:18:24,0
15277627,15277539,2013-03-07,17:19:38,1
15277635,15277539,2013-03-07,17:19:54,0
15277727,15277539,2013-03-07,17:24:08,0
15278085,15277539,2013-03-07,17:43:31,0
15368457,15368150,2013-03-12,17:49:52,0
15704669,15703862,2013-03-29,13:52:41,1
15867596,15867493,2013-04-07,20:45:08,0
15871890,15871845,2013-04-08,05:31:07,2
16594143,16594080,2013-05-16,17:48:44,3
16594146,16594080,2013-05-16,17:48:49,1
16597523,16597475,2013-05-16,21:09:00,2
16598703,16597475,2013-05-16,22:43:20,0
16944254,16944161,2013-06-05,15:44:38,2
16944310,16944161,2013-06-05,15:47:47,0
16944312,16944161,2013-06-05,15:47:55,2
17297108,17295823,2013-06-25,12:16:33,2
17585364,17585288,2013-07-11,04:59:14,1
17732146,17730815,2013-07-18,19:21:00,15
18478980,18468738,2013-08-28,03:36:08,1
18676861,18665896,2013-09-07,19:08:27,0
18681138,18665896,2013-09-08,06:35:07,0
19101160,19041423,2013-09-30,18:26:16,0
19102076,19101423,2013-09-30,19:20:01,0
25588601,19456112,2014-08-31,03:02:06,1
35556997,19456112,2016-02-22,15:06:08,1
19552274,19548638,2013-10-23,21:06:15,1
19672460,19672432,2013-10-30,01:52:22,0
19673140,19672432,2013-10-30,03:09:53,0
19673182,19672432,2013-10-30,03:14:50,0
19673884,19672432,2013-10-30,04:31:29,0
19674202,19672432,2013-10-30,04:58:31,0
19898479,19898460,2013-11-11,03:45:08,0
19916721,19911992,2013-11-11,21:53:29,0
19959405,19959259,2013-11-13,16:39:43,0
20294194,20293674,2013-11-29,22:30:30,3
23765634,20293674,2014-05-20,16:49:04,1
20333309,20332818,2013-12-02,16:40:58,0
20414487,20408111,2013-12-06,01:51:27,0
20498200,20498058,2013-12-10,15:19:04,0
