id,time
24677857,0
24738281,0
24848771,0
25184148,0
25225149,520
25226325,520
25228182,0
25376496,0
25897492,0
25986863,0
26034586,0
26087884,18
26152305,463
26184094,0
26231757,0
26245182,0
26254975,0
26286174,0
26489640,0
26634744,0
26663827,0
26818198,0
27049999,0
27053343,457
27130634,0
27219858,76
27254175,0
27452847,0
27557592,0
27632660,0
27759933,0
27877390,0
27942386,0
28075962,0
28155293,14
28187434,91
28326080,0
28419211,0
28453092,1
28549635,0
28646888,0
28815255,0
28818460,0
29060043,0
29061067,0
29079619,0
29216175,0
29399824,0
29410809,291
29468724,13
29547886,0
29576423,0
29629947,7
29668884,0
29814047,93
30080236,0
30266009,0
30352580,5
30644743,115
30827925,97
30838406,97
31275467,0
31372636,0
31379662,0
31521465,0
31540446,0
31565989,20
31569758,0
31585930,0
31616816,0
31654505,0
31734263,0
31799634,0
31967738,0
31978160,0
31983262,0
32096223,0
32246652,0
32252933,0
32398460,0
32481719,103
32587431,103
32590906,0
33015150,17
33048046,0
33103172,0
33458845,292
33710201,0
33770374,99
33781140,4
33832491,0
33918130,7
34071716,8
34085366,0
34100118,137
34112980,137
34256592,8
34301579,0
34327430,2
34338162,0
34363635,211
34380859,6
34394938,0
34446207,0
34777302,0
35583483,0
35689094,0
35703092,0
35703285,0
35896090,255
35949853,115
36570911,115
37044445,0
37107832,0
37450686,0
37477439,0
37526598,69
38292741,0
38412251,0
38543930,0
38648775,0
38887340,0
38894078,4
38950909,0
38966363,0
39097257,0
39179957,0
39291850,101
39328395,0
39393388,0
39579959,0
39614294,5
39778385,0
39813612,0
39862240,0
39994054,7
40332448,0
40385195,16
40415392,0
40434424,0
40455338,0
40528656,0
40620646,0
40863157,0
40897461,0
40911804,2
41005932,2
41228820,0
41233923,0
41288032,0
41425972,0
41473982,0
41985790,0
42207831,0
42216740,0
42355160,0
42436375,0
414788,0
762833,4
764890,619
920560,619
1163718,0
1196808,0
1628588,11
1802107,14
1813853,14
2012496,14
2623462,337
2998864,0
3028691,0
3223753,269
3336200,149
3399019,216
3452355,115
3571457,0
3720034,0
3799091,102
4469550,6
4675481,6
4893681,0
4955965,0
5033666,5
5710635,0
5712253,0
5754857,0
5781843,0
5803819,0
5836813,0
5946218,0
6041021,0
6214690,1
6234755,1
6346821,26
6522526,64
6706076,89
6935080,0
7002719,0
7093663,0
7118314,169
7218671,169
7358629,7
7419167,3
7470537,110
7500911,0
7548975,0
7555326,96
7774623,0
8010234,338
8042821,0
8539510,22
8562412,22
8636235,0
8883818,100
8962633,112
9096018,0
9205316,87
10089739,0
10280321,0
11327941,0
11332203,0
11506277,97
12339969,0
12617667,3
12633345,0
12720877,0
12760828,0
12768306,82
12768942,82
12792968,82
13061947,93
13169943,0
13188732,0
13240081,1
13322041,0
13516476,0
13957970,0
14302846,0
14341709,8
14349844,8
14478859,73
14556336,0
14805073,0
15013060,0
15024382,0
15081471,4
15112042,0
15271127,0
15285927,0
15338879,0
15579950,0
15687138,406
15714812,0
16382589,471
16581888,108
16589908,0
16794425,96
17127665,0
17447838,3
17839708,0
18013310,0
18406622,19
18413118,0
18815237,0
19084981,0
19420893,0
19658441,0
19849217,0
19959390,0
20010689,0
20126330,0
20167124,0
20212789,0
20384656,6
20397675,17
20408608,0
20439640,0
20602738,0
20906861,344
21018466,2
21046825,0
21772256,25
21807231,0
21818182,0
22567563,0
22568939,0
22661464,5
22763040,0
22858721,0
22965411,93
22991068,1
23021328,1
23159031,0
23750693,0
23891347,0
23932172,0
24128158,0
24132030,0
24144652,0
24185952,0
24686003,0
24722241,0
24874273,0
25224541,0
25254614,0
25544587,0
25620281,0
25955898,0
26320210,0
26407608,0
26624020,0
26729319,2
26782897,0
27104182,0
27170165,0
27399366,0
27411947,0
27616789,2
27920632,0
28334715,0
28382619,0
28879296,0
28999047,0
29062236,0
29465283,0
29616060,0
29909665,0
29944454,0
30182018,0
30312874,0
30418119,0
30465466,397
30470528,1
31072240,0
31192189,27
31580871,0
31657499,0
31842275,2
31872889,5
31892863,0
31943286,0
32145352,0
32351687,0
32427967,0
32647391,0
32936849,0
33630829,0
33673405,0
34031152,0
34086390,19
34146392,81
34337679,3
34688765,202
34814419,0
35193638,0
35609911,0
35677969,447
35872256,0
35875835,23
35990734,0
36137376,0
36437438,0
36752850,22
36933519,0
36950049,0
36953612,0
37444142,0
37742770,0
38405070,0
38783156,0
39239624,0
39317175,0
39380742,0
39826865,0
39829098,105
40178080,2
40836919,0
40895677,0
40978316,27
42063553,71
42139302,0
42201335,0
42268950,0
42291816,0
42298817,0
42519814,0
42604745,0
42712240,0
722932,4
1421485,102
1576102,0
1597566,0
2012496,0
2038640,102
2441882,399
2627134,0
2703528,0
2733871,3
2939368,162
3399019,216
3512744,0
3515169,0
3600162,0
4019770,96
4782859,254
4975394,1
5010286,5
5127512,271
5213178,208
5402665,208
5420451,208
5444860,10
5537107,4
6358546,18
6683925,18
6845302,0
6868349,0
6973749,175
7114569,28
7352373,0
7462205,0
7818246,0
8071493,0
8083671,0
8169339,13
8171102,0
8483955,11
8878101,0
9038738,7
9232227,182
9272484,86
9349230,9
9689285,0
9764481,231
9769580,0
